INVEST_DT,RPTV_ITM_NM,ITM_CD,ITM_NM,GRADE_CD,G_NAME,UNIT_QTY,UNIT,MI_P,MA_P,AV_P,FLT_P,PAV_RATE,J_7_RATE,J_365_RATE
2026.01.22,감자,15200,감자,3,하,20,20kg상자,7000,33000,23236,3469,"19,767(117.5%)","21,007(110.6%)","10,972(211.8%)"
2026.01.23,감자,15200,감자,0,특,20,20kg상자,60000,68000,64432,278,"64,154(100.4%)","68,658(93.8%)","68,076(94.6%)"
2026.01.23,감자,15200,감자,1,상,20,20kg상자,46000,60000,50917,22,"50,895(100%)","53,034(96%)","38,016(133.9%)"
2026.01.23,감자,15200,감자,2,보통,20,20kg상자,30000,46000,38066,-1971,"40,037(95.1%)","39,431(96.5%)","22,338(170.4%)"
2026.01.23,감자,15200,감자,3,하,20,20kg상자,3000,30000,20947,-2289,"23,236(90.1%)","21,743(96.3%)","9,347(224.1%)"
2026.01.24,감자,15200,감자,0,특,20,20kg상자,52500,58000,55615,-8817,"64,432(86.3%)","67,946(81.9%)","72,058(77.2%)"
2026.01.24,감자,15200,감자,1,상,20,20kg상자,41500,52500,46910,-4007,"50,917(92.1%)","52,818(88.8%)","41,552(112.9%)"
2026.01.24,감자,15200,감자,2,보통,20,20kg상자,25000,41500,31660,-6406,"38,066(83.2%)","39,175(80.8%)","27,681(114.4%)"
2026.01.24,감자,15200,감자,3,하,20,20kg상자,10000,25000,18870,-2077,"20,947(90.1%)","21,355(88.4%)","13,004(145.1%)"
2026.01.26,감자,15200,감자,0,특,20,20kg상자,62000,65000,63745,8130,"55,615(114.6%)","66,606(95.7%)","73,181(87.1%)"
2026.01.26,감자,15200,감자,1,상,20,20kg상자,48500,62000,55339,8429,"46,910(118%)","52,527(105.4%)","57,348(96.5%)"
2026.01.26,감자,15200,감자,2,보통,20,20kg상자,35000,48500,42649,10989,"31,660(134.7%)","38,256(111.5%)","35,002(121.8%)"
2026.01.26,감자,15200,감자,3,하,20,20kg상자,6000,35000,21696,2826,"18,870(115%)","20,920(103.7%)","14,742(147.2%)"
2026.01.27,감자,15200,감자,0,특,20,20kg상자,63000,64000,63340,-405,"63,745(99.4%)","64,918(97.6%)","68,000(93.1%)"
2026.01.27,감자,15200,감자,1,상,20,20kg상자,52000,63000,58344,3005,"55,339(105.4%)","52,498(111.1%)","65,905(88.5%)"
2026.01.27,감자,15200,감자,2,보통,20,20kg상자,40000,52000,45726,3077,"42,649(107.2%)","38,664(118.3%)","49,185(93%)"
2026.01.27,감자,15200,감자,3,하,20,20kg상자,10000,40000,27846,6150,"21,696(128.3%)","20,747(134.2%)","19,160(145.3%)"
2026.01.28,감자,15200,감자,0,특,20,20kg상자,61000,63500,62378,-962,"63,340(98.5%)","63,761(97.8%)","68,000(91.7%)"
2026.01.28,감자,15200,감자,1,상,20,20kg상자,50000,61000,56153,-2191,"58,344(96.2%)","52,708(106.5%)","65,905(85.2%)"
2026.01.28,감자,15200,감자,2,보통,20,20kg상자,34500,50000,43119,-2607,"45,726(94.3%)","39,238(109.9%)","49,185(87.7%)"
2026.01.28,감자,15200,감자,3,하,20,20kg상자,8000,34500,24093,-3753,"27,846(86.5%)","22,060(109.2%)","19,160(125.7%)"
2026.01.29,감자,15200,감자,0,특,20,20kg상자,60000,63500,62528,150,"62,378(100.2%)","62,277(100.4%)",0
2026.01.29,감자,15200,감자,1,상,20,20kg상자,48500,60000,55674,-479,"56,153(99.1%)","53,093(104.9%)",0
2026.01.29,감자,15200,감자,2,보통,20,20kg상자,34000,48500,41910,-1209,"43,119(97.2%)","40,210(104.2%)",0
2026.01.29,감자,15200,감자,3,하,20,20kg상자,5000,34000,26060,1967,"24,093(108.2%)","22,781(114.4%)",0
2026.01.30,감자,15200,감자,0,특,20,20kg상자,63000,64000,63612,1084,"62,528(101.7%)","62,006(102.6%)",0
2026.01.30,감자,15200,감자,1,상,20,20kg상자,49000,63000,58797,3123,"55,674(105.6%)","53,890(109.1%)",0
2026.01.30,감자,15200,감자,2,보통,20,20kg상자,34000,49000,40757,-1153,"41,910(97.2%)","40,522(100.6%)",0
2026.01.30,감자,15200,감자,3,하,20,20kg상자,5000,34000,25022,-1038,"26,060(96%)","23,252(107.6%)",0
2026.01.31,감자,15200,감자,0,특,20,20kg상자,64000,64500,64362,750,"63,612(101.2%)","61,870(104%)",0
2026.01.31,감자,15200,감자,1,상,20,20kg상자,60000,64000,61042,2245,"58,797(103.8%)","55,203(110.6%)",0
2026.01.31,감자,15200,감자,2,보통,20,20kg상자,36500,59000,46932,6175,"40,757(115.2%)","40,970(114.6%)",0
2026.01.31,감자,15200,감자,3,하,20,20kg상자,8000,36500,26678,1656,"25,022(106.6%)","23,931(111.5%)",0
2026.02.02,감자,15200,감자,0,특,20,20kg상자,61000,64500,62585,-1777,"64,362(97.2%)","63,328(98.8%)","69,625(89.9%)"
2026.02.02,감자,15200,감자,1,상,20,20kg상자,55500,61000,58058,-2984,"61,042(95.1%)","57,558(100.9%)","63,727(91.1%)"
2026.02.02,감자,15200,감자,2,보통,20,20kg상자,37000,55500,47499,567,"46,932(101.2%)","43,516(109.2%)","37,675(126.1%)"
2026.02.02,감자,15200,감자,3,하,20,20kg상자,8000,37000,26429,-249,"26,678(99.1%)","25,233(104.7%)","14,836(178.1%)"
2026.02.03,감자,15200,감자,0,특,20,20kg상자,62000,62000,62000,-585,"62,585(99.1%)","63,134(98.2%)","67,235(92.2%)"
2026.02.03,감자,15200,감자,1,상,20,20kg상자,48500,62000,54944,-3114,"58,058(94.6%)","58,011(94.7%)","55,996(98.1%)"
2026.02.03,감자,15200,감자,2,보통,20,20kg상자,36500,48500,42096,-5403,"47,499(88.6%)","44,324(95%)","31,521(133.5%)"
2026.02.03,감자,15200,감자,3,하,20,20kg상자,6000,36500,25389,-1040,"26,429(96.1%)","26,021(97.6%)","14,498(175.1%)"
2026.02.04,감자,15200,감자,0,특,20,20kg상자,58000,61000,59630,-2370,"62,000(96.2%)","62,911(94.8%)","63,255(94.3%)"
2026.02.04,감자,15200,감자,1,상,20,20kg상자,52000,58000,55618,674,"54,944(101.2%)","57,445(96.8%)","50,598(109.9%)"
2026.02.04,감자,15200,감자,2,보통,20,20kg상자,36000,52000,44325,2229,"42,096(105.3%)","43,719(101.4%)","32,378(136.9%)"
2026.02.04,감자,15200,감자,3,하,20,20kg상자,11000,36000,23882,-1507,"25,389(94.1%)","25,612(93.2%)","15,145(157.7%)"
2026.02.05,감자,15200,감자,0,특,20,20kg상자,57500,59500,58624,-1006,"59,630(98.3%)","62,453(93.9%)","66,406(88.3%)"
2026.02.05,감자,15200,감자,1,상,20,20kg상자,48000,57500,53966,-1652,"55,618(97%)","57,356(94.1%)","55,610(97%)"
2026.02.05,감자,15200,감자,2,보통,20,20kg상자,35000,48000,39792,-4533,"44,325(89.8%)","43,920(90.6%)","27,845(142.9%)"
2026.02.05,감자,15200,감자,3,하,20,20kg상자,6000,35000,24326,444,"23,882(101.9%)","25,577(95.1%)","14,137(172.1%)"
2026.02.06,감자,15200,감자,0,특,20,20kg상자,58500,60000,59002,378,"58,624(100.6%)","61,802(95.5%)","68,473(86.2%)"
2026.02.06,감자,15200,감자,1,상,20,20kg상자,44000,58500,52962,-1004,"53,966(98.1%)","57,071(92.8%)","50,661(104.5%)"
2026.02.06,감자,15200,감자,2,보통,20,20kg상자,32000,44000,37220,-2572,"39,792(93.5%)","43,567(85.4%)","26,742(139.2%)"
2026.02.06,감자,15200,감자,3,하,20,20kg상자,6000,32000,24702,376,"24,326(101.5%)","25,288(97.7%)","12,574(196.5%)"
2026.02.07,감자,15200,감자,0,특,20,20kg상자,60000,62000,60798,1796,"59,002(103%)","61,034(99.6%)","73,953(82.2%)"
2026.02.07,감자,15200,감자,1,상,20,20kg상자,50000,60000,57173,4211,"52,962(108%)","56,098(101.9%)","69,989(81.7%)"
2026.02.07,감자,15200,감자,2,보통,20,20kg상자,32000,50000,38461,1241,"37,220(103.3%)","42,977(89.5%)","51,678(74.4%)"
2026.02.07,감자,15200,감자,3,하,20,20kg상자,6000,32000,23870,-832,"24,702(96.6%)","25,234(94.6%)","19,285(123.8%)"
2026.02.09,감자,15200,감자,0,특,20,20kg상자,63000,63500,63327,2529,"60,798(104.2%)","60,440(104.8%)","71,375(88.7%)"
2026.02.09,감자,15200,감자,1,상,20,20kg상자,52000,63000,59525,2352,"57,173(104.1%)","55,454(107.3%)","60,422(98.5%)"
2026.02.09,감자,15200,감자,2,보통,20,20kg상자,32000,52000,40439,1978,"38,461(105.1%)","41,566(97.3%)","36,607(110.5%)"
2026.02.09,감자,15200,감자,3,하,20,20kg상자,8000,32000,23335,-535,"23,870(97.8%)","24,766(94.2%)","16,161(144.4%)"
2026.02.10,감자,15200,감자,0,특,20,20kg상자,66000,66500,66040,2713,"63,327(104.3%)","60,564(109%)","73,889(89.4%)"
2026.02.10,감자,15200,감자,1,상,20,20kg상자,62000,66000,64356,4831,"59,525(108.1%)","55,698(115.5%)","62,124(103.6%)"
2026.02.10,감자,15200,감자,2,보통,20,20kg상자,33500,62000,45440,5001,"40,439(112.4%)","40,389(112.5%)","33,945(133.9%)"
2026.02.10,감자,15200,감자,3,하,20,20kg상자,10000,33500,26230,2895,"23,335(112.4%)","24,251(108.2%)","15,303(171.4%)"
2026.02.11,감자,15200,감자,0,특,20,20kg상자,66000,67000,66536,496,"66,040(100.8%)","61,237(108.7%)","75,595(88%)"
2026.02.11,감자,15200,감자,1,상,20,20kg상자,62500,66000,64374,18,"64,356(100%)","57,267(112.4%)","67,665(95.1%)"
2026.02.11,감자,15200,감자,2,보통,20,20kg상자,38500,62500,52691,7251,"45,440(116%)","40,946(128.7%)","43,537(121%)"
2026.02.11,감자,15200,감자,3,하,20,20kg상자,4000,38500,27709,1479,"26,230(105.6%)","24,391(113.6%)","19,730(140.4%)"
2026.02.12,감자,15200,감자,0,특,20,20kg상자,66000,67000,66150,-386,"66,536(99.4%)","62,388(106%)",0
2026.02.12,감자,15200,감자,1,상,20,20kg상자,54000,66000,62316,-2058,"64,374(96.8%)","58,726(106.1%)",0
2026.02.12,감자,15200,감자,2,보통,20,20kg상자,37000,54000,44037,-8654,"52,691(83.6%)","42,341(104%)",0
2026.02.12,감자,15200,감자,3,하,20,20kg상자,5000,37000,24194,-3515,"27,709(87.3%)","25,029(96.7%)",0
2026.02.13,감자,15200,감자,0,특,20,20kg상자,63000,64000,63215,-2935,"66,150(95.6%)","63,642(99.3%)","79,200(79.8%)"
2026.02.13,감자,15200,감자,1,상,20,20kg상자,55000,63000,59381,-2935,"62,316(95.3%)","60,118(98.8%)","63,895(92.9%)"
2026.02.13,감자,15200,감자,2,보통,20,20kg상자,35500,55000,46378,2341,"44,037(105.3%)","43,048(107.7%)","37,207(124.6%)"
2026.02.13,감자,15200,감자,3,하,20,20kg상자,7000,35500,23835,-359,"24,194(98.5%)","25,007(95.3%)","17,010(140.1%)"
2026.02.14,감자,15200,감자,0,특,20,20kg상자,58500,60000,59222,-3993,"63,215(93.7%)","64,344(92%)","80,113(73.9%)"
2026.02.14,감자,15200,감자,1,상,20,20kg상자,49000,58500,54138,-5243,"59,381(91.2%)","61,188(88.5%)","69,212(78.2%)"
2026.02.14,감자,15200,감자,2,보통,20,20kg상자,31000,49000,39060,-7318,"46,378(84.2%)","44,574(87.6%)","40,340(96.8%)"
2026.02.14,감자,15200,감자,3,하,20,20kg상자,5000,31000,22411,-1424,"23,835(94%)","24,862(90.1%)","16,127(139%)"
2026.02.16,감자,15200,감자,0,특,20,20kg상자,58500,60000,59222,0,"59,222(100%)","64,082(92.4%)","79,308(74.7%)"
2026.02.16,감자,15200,감자,1,상,20,20kg상자,49000,58500,54138,0,"54,138(100%)","60,682(89.2%)","68,011(79.6%)"
2026.02.16,감자,15200,감자,2,보통,20,20kg상자,31000,49000,39060,0,"39,060(100%)","44,674(87.4%)","33,554(116.4%)"
2026.02.16,감자,15200,감자,3,하,20,20kg상자,5000,31000,22411,0,"22,411(100%)","24,619(91%)","14,164(158.2%)"
2026.02.20,감자,15200,감자,0,특,20,20kg상자,63000,65000,64365,64365,0,"60,553(106.3%)","67,729(95%)"
2026.02.20,감자,15200,감자,1,상,20,20kg상자,47000,63000,57252,57252,0,"55,886(102.4%)","57,785(99.1%)"
2026.02.20,감자,15200,감자,2,보통,20,20kg상자,35000,47000,41121,41121,0,"41,499(99.1%)","26,400(155.8%)"
2026.02.20,감자,15200,감자,3,하,20,20kg상자,5000,35000,27183,27183,0,"22,886(118.8%)","10,978(247.6%)"
2026.02.21,감자,15200,감자,0,특,20,20kg상자,63000,66500,65370,1005,"64,365(101.6%)","60,936(107.3%)","71,569(91.3%)"
2026.02.21,감자,15200,감자,1,상,20,20kg상자,43000,63000,51172,-6080,"57,252(89.4%)","55,176(92.7%)","48,264(106%)"
2026.02.21,감자,15200,감자,2,보통,20,20kg상자,31000,43000,36964,-4157,"41,121(89.9%)","39,747(93%)","24,203(152.7%)"
2026.02.21,감자,15200,감자,3,하,20,20kg상자,7000,31000,24910,-2273,"27,183(91.6%)","24,002(103.8%)","11,633(214.1%)"
2026.02.23,감자,15200,감자,0,특,20,20kg상자,67000,70000,68040,2670,"65,370(104.1%)","62,986(108%)","74,000(91.9%)"
2026.02.23,감자,15200,감자,1,상,20,20kg상자,48000,67000,58099,6927,"51,172(113.5%)","54,187(107.2%)","69,691(83.4%)"
2026.02.23,감자,15200,감자,2,보통,20,20kg상자,37000,48000,41549,4585,"36,964(112.4%)","39,048(106.4%)","58,211(71.4%)"
2026.02.23,감자,15200,감자,3,하,20,20kg상자,8000,37000,28491,3581,"24,910(114.4%)","24,835(114.7%)","15,066(189.1%)"
2026.02.24,감자,15200,감자,0,특,20,20kg상자,71000,79000,77102,9062,"68,040(113.3%)","65,925(117%)","78,527(98.2%)"
2026.02.24,감자,15200,감자,1,상,20,20kg상자,47500,71000,59728,1629,"58,099(102.8%)","55,508(107.6%)","70,942(84.2%)"
2026.02.24,감자,15200,감자,2,보통,20,20kg상자,32500,47500,40287,-1262,"41,549(97%)","39,878(101%)","40,750(98.9%)"
2026.02.24,감자,15200,감자,3,하,20,20kg상자,8500,32500,25555,-2936,"28,491(89.7%)","26,861(95.1%)","17,209(148.5%)"
2026.02.25,감자,15200,감자,0,특,20,20kg상자,86000,87000,86235,9133,"77,102(111.8%)","68,719(125.5%)","79,333(108.7%)"
2026.02.25,감자,15200,감자,1,상,20,20kg상자,56000,86000,70087,10359,"59,728(117.3%)","56,563(123.9%)","73,868(94.9%)"
2026.02.25,감자,15200,감자,2,보통,20,20kg상자,32500,56000,41906,1619,"40,287(104%)","39,980(104.8%)","50,173(83.5%)"
2026.02.25,감자,15200,감자,3,하,20,20kg상자,11000,32500,26078,523,"25,555(102%)","26,535(98.3%)","16,617(156.9%)"
2026.02.26,감자,15200,감자,0,특,20,20kg상자,78000,80000,79097,-7138,"86,235(91.7%)","72,222(109.5%)","76,619(103.2%)"
2026.02.26,감자,15200,감자,1,상,20,20kg상자,62000,78000,70096,9,"70,087(100%)","59,268(118.3%)","68,722(102%)"
2026.02.26,감자,15200,감자,2,보통,20,20kg상자,36000,62000,45952,4046,"41,906(109.7%)","40,365(113.8%)","40,253(114.2%)"
2026.02.26,감자,15200,감자,3,하,20,20kg상자,7000,36000,25180,-898,"26,078(96.6%)","26,443(95.2%)","15,791(159.5%)"
2026.02.27,감자,15200,감자,0,특,20,20kg상자,73000,76000,73911,-5186,"79,097(93.4%)","73,368(100.7%)","70,789(104.4%)"
2026.02.27,감자,15200,감자,1,상,20,20kg상자,58500,73000,65669,-4427,"70,096(93.7%)","61,072(107.5%)","66,141(99.3%)"
2026.02.27,감자,15200,감자,2,보통,20,20kg상자,34000,58500,45139,-813,"45,952(98.2%)","41,297(109.3%)","46,113(97.9%)"
2026.02.27,감자,15200,감자,3,하,20,20kg상자,6000,34000,23174,-2006,"25,180(92%)","26,233(88.3%)","18,901(122.6%)"
2026.02.28,감자,15200,감자,0,특,20,20kg상자,74000,76000,75750,1839,"73,911(102.5%)","74,959(101.1%)","68,225(111%)"
2026.02.28,감자,15200,감자,1,상,20,20kg상자,52500,74000,63260,-2409,"65,669(96.3%)","62,475(101.3%)","62,348(101.5%)"
2026.02.28,감자,15200,감자,2,보통,20,20kg상자,32500,52500,41519,-3620,"45,139(92%)","41,966(98.9%)","37,967(109.4%)"
2026.02.28,감자,15200,감자,3,하,20,20kg상자,6000,32500,24071,897,"23,174(103.9%)","25,565(94.2%)","17,211(139.9%)"
2026.03.02,감자,15200,감자,0,특,20,20kg상자,75000,82000,78829,3079,"75,750(104.1%)","76,689(102.8%)","66,000(119.4%)"
2026.03.02,감자,15200,감자,1,상,20,20kg상자,55500,75000,67617,4357,"63,260(106.9%)","64,490(104.8%)","65,613(103.1%)"
2026.03.02,감자,15200,감자,2,보통,20,20kg상자,33500,55500,43592,2073,"41,519(105%)","42,725(102%)","53,728(81.1%)"
2026.03.02,감자,15200,감자,3,하,20,20kg상자,6500,33500,24101,30,"24,071(100.1%)","25,425(94.8%)","20,491(117.6%)"
2026.03.03,감자,15200,감자,0,특,20,20kg상자,80000,83000,81552,2723,"78,829(103.5%)","78,487(103.9%)","71,000(114.9%)"
2026.03.03,감자,15200,감자,1,상,20,20kg상자,61500,80000,69692,2075,"67,617(103.1%)","66,076(105.5%)","67,945(102.6%)"
2026.03.03,감자,15200,감자,2,보통,20,20kg상자,34000,61500,44726,1134,"43,592(102.6%)","43,066(103.9%)","39,868(112.2%)"
2026.03.03,감자,15200,감자,3,하,20,20kg상자,5000,34000,25335,1234,"24,101(105.1%)","24,693(102.6%)","13,637(185.8%)"
2026.03.04,감자,15200,감자,0,특,20,20kg상자,78000,82500,79285,-2267,"81,552(97.2%)","79,229(100.1%)","72,508(109.3%)"
2026.03.04,감자,15200,감자,1,상,20,20kg상자,52500,78000,65536,-4156,"69,692(94%)","67,737(96.8%)","69,073(94.9%)"
2026.03.04,감자,15200,감자,2,보통,20,20kg상자,33000,52500,42017,-2709,"44,726(93.9%)","43,806(95.9%)","64,995(64.6%)"
2026.03.04,감자,15200,감자,3,하,20,20kg상자,4000,33000,25012,-323,"25,335(98.7%)","24,657(101.4%)","48,971(51.1%)"
2026.03.05,감자,15200,감자,0,특,20,20kg상자,76000,80000,78507,-778,"79,285(99%)","78,071(100.6%)",0
2026.03.05,감자,15200,감자,1,상,20,20kg상자,48000,76000,63556,-1980,"65,536(97%)","66,978(94.9%)",0
2026.03.05,감자,15200,감자,2,보통,20,20kg상자,33000,48000,41036,-981,"42,017(97.7%)","43,824(93.6%)",0
2026.03.05,감자,15200,감자,3,하,20,20kg상자,5000,33000,25035,23,"25,012(100.1%)","24,479(102.3%)",0
2026.03.06,감자,15200,감자,0,특,20,20kg상자,80000,83000,81440,2933,"78,507(103.7%)","77,972(104.4%)","72,508(112.3%)"
2026.03.06,감자,15200,감자,1,상,20,20kg상자,52000,80000,70349,6793,"63,556(110.7%)","65,888(106.8%)","66,308(106.1%)"
2026.03.06,감자,15200,감자,2,보통,20,20kg상자,31000,52000,39273,-1763,"41,036(95.7%)","43,005(91.3%)","53,831(73%)"
2026.03.06,감자,15200,감자,3,하,20,20kg상자,5000,31000,21517,-3518,"25,035(85.9%)","24,455(88%)","19,917(108%)"
2026.03.09,감자,15200,감자,0,특,20,20kg상자,78000,83000,79868,79868,0,"79,923(99.9%)","66,680(119.8%)"
2026.03.09,감자,15200,감자,1,상,20,20kg상자,52000,78000,65348,65348,0,"67,350(97%)","59,698(109.5%)"
2026.03.09,감자,15200,감자,2,보통,20,20kg상자,33000,52000,41433,41433,0,"42,129(98.3%)","36,154(114.6%)"
2026.03.09,감자,15200,감자,3,하,20,20kg상자,6000,33000,23461,23461,0,"24,200(96.9%)","15,280(153.5%)"
2026.03.10,감자,15200,감자,0,특,20,20kg상자,68000,80500,76905,-2963,"79,868(96.3%)","80,130(96%)","67,862(113.3%)"
2026.03.10,감자,15200,감자,1,상,20,20kg상자,46000,68000,54497,-10851,"65,348(83.4%)","66,896(81.5%)","61,342(88.8%)"
2026.03.10,감자,15200,감자,2,보통,20,20kg상자,29000,46000,37528,-3905,"41,433(90.6%)","41,697(90%)","42,253(88.8%)"
2026.03.10,감자,15200,감자,3,하,20,20kg상자,6000,29000,18997,-4464,"23,461(81%)","24,072(78.9%)","18,329(103.6%)"
2026.03.11,감자,15200,감자,0,특,20,20kg상자,80000,81000,80372,3467,"76,905(104.5%)","79,201(101.5%)","65,917(121.9%)"
2026.03.11,감자,15200,감자,1,상,20,20kg상자,69000,80000,74707,20210,"54,497(137.1%)","63,857(117%)","58,665(127.3%)"
2026.03.11,감자,15200,감자,2,보통,20,20kg상자,38500,69000,51808,14280,"37,528(138.1%)","40,257(128.7%)","37,154(139.4%)"
2026.03.11,감자,15200,감자,3,하,20,20kg상자,6000,38500,26829,7832,"18,997(141.2%)","22,804(117.7%)","17,155(156.4%)"
2026.03.12,감자,15200,감자,0,특,20,20kg상자,81000,84000,82756,2384,"80,372(103%)","79,418(104.2%)","63,931(129.4%)"
2026.03.12,감자,15200,감자,1,상,20,20kg상자,64000,81000,73959,-748,"74,707(99%)","65,691(112.6%)","47,864(154.5%)"
2026.03.12,감자,15200,감자,2,보통,20,20kg상자,35500,64000,47763,-4045,"51,808(92.2%)","42,216(113.1%)","25,570(186.8%)"
2026.03.12,감자,15200,감자,3,하,20,20kg상자,6000,35500,23093,-3736,"26,829(86.1%)","23,168(99.7%)","12,665(182.3%)"
2026.03.13,감자,15200,감자,0,특,20,20kg상자,81000,83000,81894,-862,"82,756(99%)","80,268(102%)","61,369(133.4%)"
2026.03.13,감자,15200,감자,1,상,20,20kg상자,74000,81000,77514,3555,"73,959(104.8%)","67,772(114.4%)","54,493(142.2%)"
2026.03.13,감자,15200,감자,2,보통,20,20kg상자,47500,74000,60426,12663,"47,763(126.5%)","43,561(138.7%)","38,658(156.3%)"
2026.03.13,감자,15200,감자,3,하,20,20kg상자,6000,47500,31303,8210,"23,093(135.6%)","22,779(137.4%)","18,525(169%)"
2026.03.14,감자,15200,감자,0,특,20,20kg상자,81000,84000,83953,2059,"81,894(102.5%)","80,359(104.5%)","66,300(126.6%)"
2026.03.14,감자,15200,감자,1,상,20,20kg상자,65000,81000,74817,-2697,"77,514(96.5%)","69,205(108.1%)","52,455(142.6%)"
2026.03.14,감자,15200,감자,2,보통,20,20kg상자,39500,65000,52686,-7740,"60,426(87.2%)","47,792(110.2%)","31,686(166.3%)"
2026.03.14,감자,15200,감자,3,하,20,20kg상자,8500,39500,25506,-5797,"31,303(81.5%)","24,737(103.1%)","17,890(142.6%)"
2026.03.16,감자,15200,감자,0,특,20,20kg상자,80000,82000,80328,-3625,"83,953(95.7%)","80,958(99.2%)","75,000(107.1%)"
2026.03.16,감자,15200,감자,1,상,20,20kg상자,56500,80000,69603,-5214,"74,817(93%)","70,140(99.2%)","64,015(108.7%)"
2026.03.16,감자,15200,감자,2,보통,20,20kg상자,42000,56500,49095,-3591,"52,686(93.2%)","48,607(101%)","43,580(112.7%)"
2026.03.16,감자,15200,감자,3,하,20,20kg상자,6000,42000,26533,1027,"25,506(104%)","24,865(106.7%)","22,294(119%)"
2026.03.17,감자,15200,감자,0,특,20,20kg상자,82000,84000,82951,2623,"80,328(103.3%)","81,035(102.4%)","83,730(99.1%)"
2026.03.17,감자,15200,감자,1,상,20,20kg상자,52500,82000,68136,-1467,"69,603(97.9%)","70,850(96.2%)","70,852(96.2%)"
2026.03.17,감자,15200,감자,2,보통,20,20kg상자,36500,52500,46666,-2429,"49,095(95.1%)","49,884(93.5%)","36,203(128.9%)"
2026.03.17,감자,15200,감자,3,하,20,20kg상자,8000,36500,26001,-532,"26,533(98%)","25,377(102.5%)","15,725(165.3%)"
2026.03.18,감자,15200,감자,0,특,20,20kg상자,85000,86000,85452,2501,"82,951(103%)","82,042(104.2%)","78,119(109.4%)"
2026.03.18,감자,15200,감자,1,상,20,20kg상자,57500,85000,76154,8018,"68,136(111.8%)","73,123(104.1%)","66,003(115.4%)"
2026.03.18,감자,15200,감자,2,보통,20,20kg상자,45000,57500,52041,5375,"46,666(111.5%)","51,407(101.2%)","33,490(155.4%)"
2026.03.18,감자,15200,감자,3,하,20,20kg상자,7000,45000,27107,1106,"26,001(104.3%)","26,544(102.1%)","12,928(209.7%)"
2026.03.19,감자,15200,감자,0,특,20,20kg상자,89000,89000,89000,3548,"85,452(104.2%)","82,889(107.4%)","74,313(119.8%)"
2026.03.19,감자,15200,감자,1,상,20,20kg상자,57000,89000,80367,4213,"76,154(105.5%)","73,364(109.5%)","67,285(119.4%)"
2026.03.19,감자,15200,감자,2,보통,20,20kg상자,43500,57000,50201,-1840,"52,041(96.5%)","51,446(97.6%)","39,267(127.8%)"
2026.03.19,감자,15200,감자,3,하,20,20kg상자,6000,43500,28730,1623,"27,107(106%)","26,591(108%)","15,345(187.2%)"
2026.03.20,감자,15200,감자,0,특,20,20kg상자,92000,93000,92377,3377,"89,000(103.8%)","83,930(110.1%)","73,000(126.5%)"
2026.03.20,감자,15200,감자,1,상,20,20kg상자,64000,92000,86526,6159,"80,367(107.7%)","74,432(116.2%)","58,532(147.8%)"
2026.03.20,감자,15200,감자,2,보통,20,20kg상자,44000,64000,49901,-300,"50,201(99.4%)","51,853(96.2%)","27,352(182.4%)"
2026.03.20,감자,15200,감자,3,하,20,20kg상자,4000,44000,27882,-848,"28,730(97%)","27,530(101.3%)","14,200(196.4%)"
2026.03.21,감자,15200,감자,0,특,20,20kg상자,94000,95000,94453,2076,"92,377(102.2%)","85,677(110.2%)","74,828(126.2%)"
2026.03.21,감자,15200,감자,1,상,20,20kg상자,86000,94000,90406,3880,"86,526(104.5%)","75,934(119.1%)","68,555(131.9%)"
2026.03.21,감자,15200,감자,2,보통,20,20kg상자,46000,86000,62377,12476,"49,901(125%)","50,098(124.5%)","35,425(176.1%)"
2026.03.21,감자,15200,감자,3,하,20,20kg상자,6000,46000,29062,1180,"27,882(104.2%)","26,960(107.8%)","14,912(194.9%)"
2026.03.23,감자,15200,감자,0,특,20,20kg상자,90000,90000,90000,-4453,"94,453(95.3%)","87,427(102.9%)","75,920(118.5%)"
2026.03.23,감자,15200,감자,1,상,20,20kg상자,61000,90000,82900,-7506,"90,406(91.7%)","78,532(105.6%)","67,800(122.3%)"
2026.03.23,감자,15200,감자,2,보통,20,20kg상자,42500,61000,49197,-13180,"62,377(78.9%)","51,714(95.1%)","40,174(122.5%)"
2026.03.23,감자,15200,감자,3,하,20,20kg상자,3000,42500,26396,-2666,"29,062(90.8%)","27,553(95.8%)","14,524(181.7%)"
2026.03.24,감자,15200,감자,0,특,20,20kg상자,89000,92500,91006,1006,"90,000(101.1%)","89,039(102.2%)","77,000(118.2%)"
2026.03.24,감자,15200,감자,1,상,20,20kg상자,76000,89000,82545,-355,"82,900(99.6%)","80,748(102.2%)","69,904(118.1%)"
2026.03.24,감자,15200,감자,2,보통,20,20kg상자,48000,76000,57649,8452,"49,197(117.2%)","51,731(111.4%)","40,332(142.9%)"
2026.03.24,감자,15200,감자,3,하,20,20kg상자,11000,48000,34544,8148,"26,396(130.9%)","27,530(125.5%)","15,754(219.3%)"
2026.03.25,감자,15200,감자,0,특,20,20kg상자,85000,88000,86595,-4411,"91,006(95.2%)","90,381(95.8%)","76,000(113.9%)"
2026.03.25,감자,15200,감자,1,상,20,20kg상자,70000,85000,79775,-2770,"82,545(96.6%)","83,150(95.9%)","67,869(117.5%)"
2026.03.25,감자,15200,감자,2,보통,20,20kg상자,46500,70000,54334,-3315,"57,649(94.2%)","53,561(101.4%)","52,278(103.9%)"
